user_id,first_name,last_name,user_type,home_country,preferred_city_type,target_university,field_of_study,degree_level,intended_start_year,budget_range_aud,scholarship_interest,concern_visa,concern_accommodation,concern_safety,concern_academics,concern_career,concern_culture,preferred_language,accommodation_type,work_while_studying_interest
1842,Arjun,Patil,student,Australia,suburban,Monash University,Finance,PhD,2027,23874,0,0,1,1,1,1,1,Indonesian,private,1
1843,Zaid,Iyer,parent,UAE,suburban,UNSW,Data Science,Bachelor,2027,57991,0,1,0,0,0,0,1,English,dorm,1
1844,Yuki,Wong,student,UAE,regional,University of Sydney,Mechanical Engineering,Master,2026,27368,1,0,1,0,1,0,0,Mandarin,shared,1
1845,Julien,Tanaka,parent,Vietnam,urban,University of Western Australia,Data Science,Master,2027,18458,0,1,1,0,0,0,1,French,shared,1
1846,Nusrat,Wong,parent,Vietnam,regional,University of Sydney,Computer Science,PhD,2026,18469,1,1,0,1,1,0,1,Mandarin,shared,0
1847,Sumaiya,Al-Farsi,student,Nigeria,regional,University of Queensland,Mechanical Engineering,PhD,2026,59190,0,1,1,1,1,1,0,Mandarin,private,1
1848,Jueqing,Patil,parent,Vietnam,suburban,University of Adelaide,Data Science,Bachelor,2027,41158,0,0,1,0,0,1,0,Spanish,shared,1
1849,Diego,Chatterjee,parent,Australia,suburban,University of Queensland,Mechanical Engineering,Bachelor,2026,25562,0,1,1,0,1,0,1,Spanish,dorm,0
1850,Hiroshi,Patil,parent,UAE,suburban,University of Melbourne,Psychology,Master,2026,21634,0,0,0,0,0,1,0,Japnese,private,1
1851,Mei,Garcia,parent,Brazil,regional,University of Western Australia,Business Analytics,Master,2027,46095,1,1,0,1,1,0,1,Spanish,shared,1
1852,Mathis,Patil,parent,Vietnam,suburban,University of Adelaide,Mechanical Engineering,Master,2026,49417,1,1,1,0,0,0,1,Spanish,private,1
1853,Mateo,Rossi,student,China,suburban,University of Western Australia,Artificial Intelligence,Bachelor,2027,47398,0,1,0,1,1,1,1,French,shared,1
1854,Li,Park,student,UAE,urban,University of Western Australia,Psychology,PhD,2026,36903,0,0,0,0,1,1,0,French,private,0
1855,Mathis,Müller,parent,Indonesia,urban,University of Melbourne,Business Analytics,Master,2026,19309,1,0,0,1,1,0,1,Spanish,shared,0
1856,Hans,Al-Farsi,student,Nigeria,urban,UNSW,Data Science,Bachelor,2027,25612,0,0,1,1,0,0,1,French,dorm,0
1857,Léa,Gomez,student,Indonesia,regional,Monash University,Mechanical Engineering,Master,2027,37144,1,0,1,0,1,1,0,French,private,0
1858,Mathis,Wong,parent,India,suburban,University of Western Australia,Computer Science,Bachelor,2027,41629,0,1,0,1,1,0,1,Mandarin,shared,0
1859,Sumaiya,Hernandez,student,Indonesia,suburban,University of Melbourne,Psychology,Master,2027,38019,0,0,0,0,0,1,0,Spanish,private,0
1860,Arjun,Iyer,student,UAE,suburban,Monash University,Finance,Bachelor,2027,34804,0,1,1,0,0,0,1,Japnese,shared,1
1861,Julien,Al-Farsi,parent,Nigeria,suburban,UNSW,Data Science,Bachelor,2027,35144,1,1,0,1,1,1,0,Japnese,shared,0
1862,Trang,Garcia,student,Brazil,regional,University of Sydney,Finance,Master,2027,31764,0,0,1,0,0,0,1,Hindi,dorm,0
1863,Abrar,Patil,student,UAE,suburban,UNSW,Computer Science,Master,2026,51949,1,1,1,1,1,1,0,Mandarin,private,1
1864,Ji-won,Hossain,student,Australia,suburban,University of Adelaide,Psychology,PhD,2026,48976,0,1,0,1,0,1,0,English,dorm,0
1865,Trang,Bakare,student,India,suburban,University of Adelaide,Data Science,PhD,2026,38752,0,1,0,1,1,0,1,Japnese,shared,1
1866,Yuki,Chatterjee,student,Indonesia,urban,Australian National University,Data Science,Bachelor,2027,31402,0,0,1,1,1,0,1,Hindi,shared,1
1867,Léa,Mansoor,student,Japan,regional,UNSW,Mechanical Engineering,Master,2026,32554,0,1,1,1,0,0,1,Indonesian,private,1
1868,Sumaiya,Khan,student,Indonesia,urban,UNSW,Business Analytics,PhD,2026,46316,1,0,0,0,0,0,0,Japnese,shared,0
1869,Ishaan,Wei,student,Nigeria,regional,Australian National University,Data Science,PhD,2027,50754,0,1,0,1,1,0,0,Mandarin,dorm,0
1870,Hamza,Malik,student,Brazil,regional,Monash University,Business Analytics,PhD,2027,26245,1,1,1,1,0,0,0,Hindi,private,1
1871,Kavya,Tanaka,student,Indonesia,urban,University of Adelaide,Business Analytics,PhD,2026,52037,0,1,0,0,0,0,1,French,dorm,1
1872,Trang,Das,student,Brazil,urban,University of Sydney,Mechanical Engineering,Bachelor,2027,35588,1,1,0,1,0,0,1,Spanish,dorm,1
1873,Li,Suzuki,student,India,regional,Monash University,Psychology,Master,2027,27243,1,1,0,1,1,0,1,Indonesian,dorm,1
1874,Mei,Silva,student,Vietnam,suburban,University of Adelaide,Business Analytics,Master,2026,28959,0,0,0,0,1,0,0,Indonesian,shared,1
1875,Kavya,Smirnov,parent,China,regional,University of Queensland,Data Science,PhD,2026,21917,1,1,1,1,0,0,1,Spanish,shared,0
1876,Saanvi,Hernandez,student,China,suburban,University of Melbourne,Psychology,PhD,2026,55122,0,1,0,0,1,1,0,English,private,1
1877,Ji-won,Garcia,parent,Brazil,regional,University of Western Australia,Data Science,Master,2026,35844,1,1,0,0,0,1,1,Japnese,shared,1
1878,Clara,Iqbal,parent,Indonesia,urban,University of Queensland,Artificial Intelligence,Master,2026,48180,1,0,1,1,0,0,1,Mandarin,dorm,1
1879,Lucas,Malik,student,China,regional,University of Melbourne,Mechanical Engineering,PhD,2026,35040,0,1,1,1,0,1,0,English,dorm,1
1880,Rohan,Mansoor,student,Brazil,urban,University of Queensland,Artificial Intelligence,Master,2027,29855,0,1,0,0,1,0,1,Japnese,dorm,1
1881,Bilal,Sato,student,Japan,suburban,University of Melbourne,Business Analytics,Bachelor,2027,59981,1,0,1,1,1,0,0,French,shared,1
1882,Jueqing,Kumar,student,Japan,urban,University of Queensland,Mechanical Engineering,Master,2026,57781,1,0,0,1,1,0,1,Japnese,shared,1
1883,Omar,Lefebvre,student,Nigeria,urban,University of Adelaide,Computer Science,PhD,2027,22794,0,1,0,1,1,1,0,Spanish,dorm,0
1884,Trang,Malik,student,Australia,suburban,Australian National University,Finance,PhD,2027,40360,0,0,1,1,1,1,1,English,dorm,1
1885,Sofia,Chaudhary,student,China,suburban,University of Sydney,Data Science,PhD,2026,24069,1,1,1,0,0,0,0,French,dorm,1
1886,Arjun,Malik,student,UAE,urban,University of Adelaide,Artificial Intelligence,Master,2027,56271,0,1,0,0,1,1,0,Hindi,dorm,1
1887,Zane,Smirnov,student,Nigeria,urban,University of Sydney,Finance,Bachelor,2027,34174,0,1,0,1,1,0,0,Japnese,dorm,0
1888,Sana,Patil,student,Australia,regional,Monash University,Psychology,PhD,2027,27841,1,1,1,1,0,0,1,Japnese,dorm,1
1889,Omar,Rossi,student,Brazil,regional,University of Sydney,Artificial Intelligence,Bachelor,2026,37744,0,0,0,1,0,1,1,English,private,1
1890,Léa,Smirnov,parent,China,urban,University of Queensland,Business Analytics,Master,2026,50748,1,1,1,0,1,0,0,Mandarin,private,1
1891,Sana,Silva,student,Nigeria,urban,University of Western Australia,Mechanical Engineering,Master,2026,32297,0,0,1,0,0,0,1,French,dorm,0
1892,Amira,Moreau,student,China,suburban,Australian National University,Psychology,Bachelor,2026,30800,0,0,0,1,0,0,1,English,dorm,0
1893,Mateo,Siddiqui,parent,Vietnam,suburban,UNSW,Artificial Intelligence,Bachelor,2027,38590,1,0,0,0,0,1,0,English,private,1
1894,Ananya,Das,student,Japan,urban,UNSW,Business Analytics,Bachelor,2026,44716,0,1,0,0,0,1,1,Spanish,shared,0
1895,Fatima,Mansoor,student,Indonesia,urban,Monash University,Artificial Intelligence,PhD,2027,46141,0,1,1,0,0,0,0,French,dorm,1
1896,Tanvir,Garcia,student,Indonesia,urban,University of Sydney,Psychology,Master,2027,19008,1,1,0,1,0,0,0,Indonesian,dorm,0
1897,Hiroshi,Das,student,China,regional,UNSW,Business Analytics,Bachelor,2027,40071,0,0,1,0,1,0,1,Japnese,dorm,0
1898,Clara,Ahmed,student,Indonesia,regional,University of Adelaide,Artificial Intelligence,PhD,2027,49354,0,0,0,1,0,0,1,Indonesian,dorm,0
1899,Abrar,Suzuki,student,India,urban,University of Queensland,Psychology,PhD,2027,24974,0,0,1,0,0,0,1,French,dorm,0
1900,Abrar,Chatterjee,student,Australia,urban,University of Western Australia,Psychology,Bachelor,2027,43892,0,1,1,1,0,1,0,Spanish,dorm,0
1901,Zoya,Kim,parent,India,regional,Australian National University,Finance,PhD,2027,16383,0,1,0,1,0,0,0,French,dorm,1
1902,Omar,Al-Farsi,student,Australia,urban,Monash University,Business Analytics,Master,2026,34354,1,1,0,1,0,0,1,French,private,0
1903,Trang,Chaudhary,student,Vietnam,regional,University of Adelaide,Psychology,PhD,2026,52472,0,1,0,0,0,0,1,Mandarin,dorm,1
1904,Ivan,Mansoor,student,China,urban,Monash University,Mechanical Engineering,Master,2027,37476,1,1,1,1,1,1,0,Indonesian,private,1
1905,Lucas,Khan,student,Vietnam,regional,UNSW,Data Science,Bachelor,2027,25248,0,0,1,1,1,1,1,English,shared,1
1906,Abrar,Rossi,student,Nigeria,regional,University of Sydney,Finance,Master,2026,36340,1,0,1,0,1,0,0,French,shared,0
1907,Yuki,Suzuki,parent,India,regional,Monash University,Artificial Intelligence,PhD,2026,46367,1,0,1,1,1,0,1,Mandarin,private,1
1908,Hiroshi,Iqbal,student,Japan,suburban,UNSW,Business Analytics,Master,2026,16842,1,0,0,0,0,0,1,Mandarin,private,1
1909,Omar,Bakare,parent,India,urban,University of Adelaide,Computer Science,Bachelor,2027,38270,0,0,1,0,0,0,1,Japnese,private,0
1910,Léa,Nguyen,student,Brazil,urban,UNSW,Psychology,Bachelor,2026,27792,1,1,0,0,0,1,0,Japnese,private,1
1911,Saanvi,Smirnov,student,UAE,suburban,University of Western Australia,Computer Science,PhD,2026,17647,1,0,0,0,1,0,0,Hindi,shared,0
1912,Zane,Chen,student,Australia,suburban,University of Sydney,Data Science,Master,2026,16326,0,0,0,1,0,0,1,Japnese,shared,0
1913,Ananya,Malik,student,Australia,suburban,Australian National University,Data Science,Bachelor,2026,53519,1,1,0,0,0,1,0,Japnese,private,0
1914,Mathis,Das,student,China,regional,Australian National University,Psychology,Master,2026,33862,1,1,0,0,1,0,1,Japnese,private,0
1915,Zoya,Silva,parent,Nigeria,urban,University of Western Australia,Psychology,Master,2026,31659,0,0,0,0,0,0,1,French,shared,1
1916,Fatima,Haddad,parent,Japan,suburban,University of Sydney,Psychology,PhD,2026,29107,1,1,1,0,1,1,0,Mandarin,dorm,1
1917,Zoya,Sharma,student,Indonesia,regional,University of Western Australia,Finance,Bachelor,2026,59824,0,1,0,0,1,1,1,English,dorm,1
1918,Lucas,Haddad,student,China,urban,University of Melbourne,Psychology,Master,2027,30053,1,1,1,0,0,0,1,Japnese,private,1
1919,Lucas,Müller,student,Brazil,suburban,University of Sydney,Psychology,Bachelor,2026,36765,0,1,1,0,0,1,1,French,dorm,1
1920,Mei,Gomez,student,China,regional,University of Adelaide,Mechanical Engineering,Master,2026,59921,1,0,0,1,1,1,0,Indonesian,shared,1
1921,Ji-won,Park,student,Nigeria,urban,UNSW,Mechanical Engineering,Bachelor,2027,42175,1,1,1,1,0,1,0,Spanish,dorm,0
1922,Elena,Chen,student,Brazil,urban,University of Western Australia,Artificial Intelligence,Bachelor,2027,51488,1,0,1,0,0,0,1,Indonesian,private,0
1923,Jueqing,Iqbal,student,Australia,urban,University of Sydney,Artificial Intelligence,PhD,2026,44923,1,0,1,1,1,0,1,Japnese,dorm,1
1924,Tanvir,Bakare,student,Nigeria,urban,University of Adelaide,Psychology,Bachelor,2027,50621,1,1,0,0,1,0,1,Spanish,private,0
1925,Nina,Silva,student,Japan,suburban,University of Adelaide,Artificial Intelligence,PhD,2026,46633,0,1,1,0,1,0,0,French,shared,1
1926,Léa,Al-Farsi,parent,Brazil,regional,Australian National University,Psychology,PhD,2027,36884,0,0,0,0,1,0,0,Japnese,shared,1
1927,Mathis,Gomez,student,Nigeria,urban,University of Queensland,Artificial Intelligence,PhD,2026,24372,1,1,0,0,0,0,0,Indonesian,private,1
1928,Sumaiya,Nguyen,student,UAE,regional,University of Western Australia,Mechanical Engineering,Bachelor,2026,44283,0,1,1,0,0,1,0,Indonesian,shared,0
1929,Mei,Rossi,student,Brazil,suburban,University of Melbourne,Business Analytics,PhD,2027,52972,1,1,1,0,1,0,0,Indonesian,shared,1
1930,Mathis,Gomez,parent,Nigeria,regional,University of Queensland,Data Science,Bachelor,2027,23995,1,1,1,1,0,0,0,English,dorm,1
1931,Amara,Silva,parent,Japan,regional,University of Adelaide,Artificial Intelligence,PhD,2026,20164,1,0,0,1,1,1,1,Hindi,shared,0
1932,Ishaan,Müller,student,Vietnam,urban,University of Adelaide,Psychology,Bachelor,2026,39637,1,0,1,0,0,0,0,Hindi,private,1
1933,Zaid,Iyer,student,UAE,regional,University of Melbourne,Psychology,PhD,2026,21845,1,1,0,0,0,0,1,Hindi,dorm,1
1934,Julien,Nguyen,student,China,suburban,UNSW,Computer Science,Master,2026,46517,0,1,0,0,0,0,1,Mandarin,dorm,0
1935,Léa,Garcia,parent,Indonesia,suburban,University of Sydney,Data Science,Bachelor,2027,33646,1,0,0,1,1,0,0,Mandarin,shared,1
1936,Hans,Lefebvre,student,Brazil,regional,University of Adelaide,Data Science,Bachelor,2027,40309,0,1,1,1,0,1,1,English,private,1
1937,Li,Hernandez,student,UAE,regional,UNSW,Finance,Bachelor,2027,47688,1,0,1,1,0,0,1,English,private,0
1938,Mei,Nguyen,parent,UAE,regional,University of Western Australia,Psychology,PhD,2027,43885,1,0,0,1,1,0,1,Indonesian,private,1
1939,Lucas,Garcia,parent,Indonesia,urban,University of Sydney,Finance,Bachelor,2026,36584,0,0,1,0,1,0,1,French,private,1
1940,Suresh,Gomez,student,Nigeria,suburban,Australian National University,Data Science,Master,2026,59387,1,1,1,0,1,0,1,French,private,0
1941,Yuki,Olsen,student,Vietnam,urban,University of Western Australia,Finance,Bachelor,2027,34724,0,0,0,0,1,1,0,Spanish,shared,1
1942,Sumaiya,Sharma,student,UAE,regional,University of Queensland,Finance,PhD,2027,54260,0,1,0,1,1,0,1,French,private,1
1943,Yuki,Silva,student,Australia,urban,Monash University,Mechanical Engineering,Bachelor,2027,21977,1,1,1,0,0,1,0,Japnese,private,1
1944,Mateo,Hossain,student,Brazil,urban,University of Queensland,Computer Science,Bachelor,2026,45467,1,0,0,1,0,0,0,Spanish,dorm,1
1945,Kavya,Park,student,Brazil,urban,University of Melbourne,Artificial Intelligence,Master,2026,21222,1,0,0,1,0,0,0,Mandarin,dorm,0
1946,Mateo,Hernandez,student,China,urban,University of Melbourne,Computer Science,Master,2026,53534,1,1,0,0,0,0,1,Indonesian,private,1
1947,Hamza,Khan,parent,Vietnam,regional,University of Melbourne,Data Science,Master,2026,42614,0,1,0,1,1,1,1,Spanish,dorm,0
1948,Rohan,Kim,student,Brazil,urban,Australian National University,Artificial Intelligence,Master,2027,38033,1,0,1,1,1,0,0,Hindi,private,0
1949,Trang,Müller,student,India,regional,University of Sydney,Psychology,PhD,2026,24416,0,0,1,1,0,0,0,Spanish,shared,1
1950,Mateo,Gomez,parent,China,urban,University of Adelaide,Business Analytics,Master,2027,34975,0,0,0,1,1,1,0,English,shared,1
1951,Yuki,Smirnov,student,Indonesia,suburban,Monash University,Artificial Intelligence,PhD,2026,57653,0,0,0,1,0,0,1,Spanish,dorm,0
1952,Abrar,Mansoor,student,China,suburban,University of Adelaide,Psychology,PhD,2026,18161,1,1,0,1,0,1,0,French,dorm,0
1953,Aisha,Smirnov,student,India,regional,UNSW,Artificial Intelligence,Master,2027,25534,0,1,0,1,1,1,0,Mandarin,dorm,0
1954,Amara,Hernandez,student,Japan,suburban,Australian National University,Artificial Intelligence,PhD,2027,39141,0,1,1,1,1,0,1,Japnese,dorm,0
1955,Ji-won,Rahman,student,Japan,regional,University of Queensland,Data Science,Master,2026,50645,1,0,1,0,0,0,1,Hindi,private,1
1956,Ji-won,Das,student,Indonesia,urban,Australian National University,Mechanical Engineering,Bachelor,2026,24953,1,0,0,1,1,1,0,Indonesian,dorm,0
1957,Jueqing,Sharma,student,Indonesia,urban,University of Sydney,Business Analytics,PhD,2027,33871,1,1,0,1,1,0,0,Mandarin,shared,1
1958,Zoya,Das,student,Australia,urban,Australian National University,Psychology,Master,2026,15500,0,1,0,0,1,1,1,Mandarin,dorm,0
1959,Mathis,Chatterjee,parent,UAE,suburban,Australian National University,Psychology,Master,2027,47867,1,1,1,1,1,1,0,Mandarin,dorm,1
1960,Hiroshi,Kim,student,Nigeria,urban,Monash University,Business Analytics,PhD,2027,36105,1,0,1,0,0,1,0,Hindi,private,1
1961,Zoya,Rahman,student,UAE,urban,UNSW,Psychology,Bachelor,2027,35512,1,1,0,1,1,0,0,Spanish,private,1
1962,Li,Iqbal,student,China,urban,Australian National University,Psychology,Master,2027,36399,0,1,0,1,1,1,0,Hindi,private,0
1963,Julien,Müller,parent,India,regional,University of Sydney,Computer Science,PhD,2026,54632,1,0,0,0,0,1,0,Spanish,dorm,1
1964,Jueqing,Sato,parent,Japan,regional,University of Melbourne,Business Analytics,PhD,2026,23990,0,1,0,1,1,1,0,French,shared,0
1965,Sana,Smirnov,student,China,urban,University of Western Australia,Finance,Bachelor,2026,33055,0,0,1,0,0,0,1,Japnese,shared,1
1966,Nina,Chatterjee,parent,UAE,urban,Australian National University,Business Analytics,PhD,2026,51177,0,0,0,0,0,1,0,Japnese,private,0
1967,Sumaiya,Dubois,student,Nigeria,urban,UNSW,Psychology,Master,2026,48854,0,0,1,1,1,0,1,Japnese,private,0
1968,Tanvir,Rossi,student,Indonesia,suburban,University of Western Australia,Business Analytics,PhD,2026,28300,0,1,0,0,0,0,1,French,private,0
1969,Chloé,Gomez,student,Australia,suburban,Australian National University,Computer Science,Master,2027,24564,0,1,1,0,1,0,1,Spanish,private,1
1970,Suresh,Gomez,parent,Australia,urban,Australian National University,Mechanical Engineering,Master,2027,36443,1,1,1,1,1,1,1,Hindi,shared,0
1971,Mei,Kumar,student,Brazil,regional,Australian National University,Business Analytics,PhD,2027,58558,0,0,1,0,0,0,0,Indonesian,dorm,1
1972,Hamza,Tanaka,student,Australia,suburban,UNSW,Business Analytics,PhD,2026,52570,0,0,0,1,1,0,1,French,private,0
1973,Kavya,Suzuki,student,Brazil,suburban,University of Sydney,Finance,Bachelor,2027,49937,0,0,0,0,0,1,0,English,shared,1
1974,Lucas,Iyer,student,Japan,suburban,Australian National University,Mechanical Engineering,PhD,2027,15317,1,0,1,0,1,0,0,Japnese,shared,1
1975,Sana,Mansoor,student,Nigeria,suburban,University of Queensland,Artificial Intelligence,Bachelor,2027,35087,0,1,1,1,1,0,0,Mandarin,shared,0
1976,Sarvesh,Al-Farsi,student,Indonesia,suburban,University of Sydney,Psychology,Bachelor,2027,37920,0,1,1,0,0,0,1,Spanish,private,1
1977,Arjun,Olsen,student,Brazil,suburban,University of Adelaide,Computer Science,Master,2027,19277,1,1,1,0,1,0,1,Japnese,shared,0
1978,Abrar,Chatterjee,student,China,regional,University of Melbourne,Finance,PhD,2026,59530,1,1,0,1,0,1,0,Spanish,private,0
1979,Sarvesh,Bakare,student,Brazil,regional,University of Melbourne,Business Analytics,Bachelor,2027,18854,0,0,0,0,0,0,0,Mandarin,dorm,0
1980,Fatima,Khan,parent,Indonesia,suburban,UNSW,Computer Science,PhD,2027,49420,1,1,0,1,1,0,0,English,dorm,0
1981,Arjun,Olsen,parent,Vietnam,suburban,University of Western Australia,Data Science,Master,2026,35146,0,0,0,0,0,0,1,Japnese,shared,0
1982,Ananya,Gomez,parent,Nigeria,regional,Australian National University,Mechanical Engineering,Bachelor,2027,24532,1,0,0,0,0,1,0,Indonesian,dorm,0
1983,Suresh,Bakare,parent,India,regional,University of Adelaide,Finance,Master,2026,45705,1,0,1,0,0,0,1,Spanish,private,0
1984,Zoya,Iyer,student,UAE,urban,University of Sydney,Mechanical Engineering,Master,2027,49573,1,1,1,0,1,1,0,French,private,1
1985,Elena,Sharma,student,India,urban,University of Melbourne,Data Science,Master,2026,18553,1,1,0,1,0,1,1,French,dorm,1
1986,Yuki,Suzuki,parent,Brazil,urban,University of Sydney,Business Analytics,Bachelor,2026,52856,0,1,0,0,0,1,1,Japnese,shared,1
1987,Clara,Sato,parent,Japan,suburban,University of Melbourne,Data Science,Master,2027,50348,0,0,0,0,1,0,1,Indonesian,shared,0
1988,Diego,Chen,student,UAE,suburban,Monash University,Finance,Bachelor,2026,35519,0,1,1,1,1,1,1,Indonesian,dorm,0
1989,Arjun,Haddad,parent,Japan,regional,University of Sydney,Finance,Bachelor,2026,39528,0,0,1,1,0,1,0,Indonesian,dorm,1
1990,Sarvesh,Sharma,parent,UAE,urban,University of Queensland,Finance,Bachelor,2027,51199,0,0,1,0,0,1,0,Hindi,shared,0
1991,Bilal,Park,student,Indonesia,suburban,Australian National University,Artificial Intelligence,Bachelor,2027,28736,1,1,1,0,0,1,1,Mandarin,private,0
1992,Ivan,Siddiqui,student,Indonesia,suburban,University of Adelaide,Artificial Intelligence,Bachelor,2027,21651,1,0,1,0,1,1,1,English,dorm,1
1993,Chloé,Suzuki,student,Indonesia,regional,University of Sydney,Business Analytics,Bachelor,2027,52078,1,1,0,1,0,0,1,Hindi,private,1
1994,Ananya,Sharma,student,China,suburban,University of Adelaide,Artificial Intelligence,Master,2026,21486,0,1,1,0,1,1,1,Japnese,dorm,0
1995,Mathis,Hernandez,student,Vietnam,suburban,University of Adelaide,Psychology,PhD,2026,46490,1,1,1,0,0,1,0,Indonesian,dorm,1
1996,Zane,Olsen,parent,Vietnam,urban,University of Western Australia,Psychology,PhD,2026,48200,0,0,1,0,0,0,0,French,private,0
